Price,Route,Source,Airline,Dep_Time,Duration,Destination,Total_Stops,Arrival_Time,Additional_Info,Date_of_Journey
13941,CCU → BOM → BLR,Kolkata,Jet Airways,16:30,23h 50m,Banglore,1 stop,16:20 07 May,No info,6/05/2019
10031,CCU → BOM → BLR,Kolkata,Jet Airways,06:30,11h 40m,Banglore,1 stop,18:10,In-flight meal not included,24/03/2019
12557,DEL → BOM → COK,Delhi,Jet Airways,19:45,8h 40m,Cochin,1 stop,04:25 22 Mar,No info,31-31-2025
4174,CCU → BLR,Kolkata,IndiGo,15:30,2h 35m,Banglore,non-stop,18:05,No info,6/04/2019
4804,CCU → BLR,Kolkata,IndiGo,17:15,2h 35m,Banglore,non-stop,19:50,No info,3/06/2019
7258,DEL → BLR → COK,Delhi,Air India,17:40,14h 35m,Cochin,1 stop,08:15 07 Jun,No info,6/06/2019
10844,CCU → BOM → BLR,Kolkata,Jet Airways,16:30,25h 45m,Banglore,1 stop,18:15 19 May,In-flight meal not included,18/05/2019
8283,DEL → BOM → COK,Delhi,Multiple carriers,19:00,6h 30m,Cochin,1 stop,01:30 19 May,No info,18/05/2019
6790,DEL → HYD → COK,Delhi,IndiGo,08:35,13h 45m,Cochin,1 stop,22:20,No info,21/03/2019
6674,DEL → HYD → COK,Delhi,IndiGo,06:50,15h 40m,Unknown_6,1 stop,22:30,No info,27/05/2019
11841,CCU → BOM → BLR,Kolkata,Jet Airways,21:10,12h 55m,Banglore,1 stop,10:05 16 May,In-flight meal not included,15/05/2019
13587,DEL → BOM → COK,Delhi,Multiple carriers,07:05,13h 55m,Cochin,1 stop,21:00,No info,9/06/2019
6628,DEL → BOM → COK,Delhi,IndiGo,18:35,6h 55m,Cochin,1 stop,01:30 28 May,No info,27/05/2019
6541,DEL → COK,Delhi,IndiGo,14:25,3h 15m,Cochin,non-stop,17:40,No info,15/05/2019
5883,DEL → BOM → COK,Delhi,IndiGo,10:35,14h 55m,Cochin,1 stop,01:30 04 Jun,No info,3/06/2019
4778,CCU → BLR,Kolkata,IndiGo,05:30,2h 50m,Banglore,non-stop,08:20,No info,6/03/2019
4423,BLR → DEL,Banglore,SpiceJet,09:30,2h 50m,Delhi,non-stop,12:20,No info,12/05/2019
6587,DEL → TRV → COK,Delhi,Air India,05:15,25h 35m,Cochin,1 stop,06:50 07 Jun,No info,6/06/2019
4878,BLR → DEL,Banglore,Vistara,19:30,2h 45m,Unknown_6,non-stop,22:15,No info,1/06/2019
14388,CCU → BOM → BLR,Kolkata,Jet Airways,14:05,20h,Unknown_6,1 stop,10:05 22 May,No info,21/05/2019
10262,DEL → BOM → COK,Delhi,Jet Airways,15:00,21h 35m,Cochin,1 stop,12:35 13 Jun,In-flight meal not included,12/06/2019
10756,DEL → AMD → BOM → COK,Delhi,Air India,05:00,26h 40m,Cochin,2 stops,07:40 10 Jun,No info,9/06/2019
6386,DEL → BLR → COK,Delhi,IndiGo,02:00,5h 45m,Cochin,1 stop,07:45,No info,12/06/2019
7888,DEL → BOM → COK,Delhi,Multiple carriers,07:00,14h,Cochin,1 stop,21:00,No info,21/05/2019
9899,CCU → BOM → BLR,Kolkata,Jet Airways,06:30,13h 20m,Banglore,1 stop,19:50,In-flight meal not included,12/06/2019
9296,DEL → IXC → BOM → COK,Delhi,Jet Airways,06:20,22h 5m,Cochin,2 stops,04:25 28 Mar,In-flight meal not included,27/03/2019
10151,CCU → BBI → BOM → BLR,Kolkata,Air India,12:00,30h 30m,Banglore,2 stops,18:30 22 May,No info,21/05/2019
10262,DEL → BOM → COK,Delhi,Jet Airways,18:15,10h 10m,Cochin,1 stop,04:25 07 Jun,In-flight meal not included,6/06/2019
10111,BLR → CCU → GAU → DEL,Banglore,Air India,05:50,16h 20m,Unknown_6,2 stops,22:10,No info,15/03/2019
5621,BLR → DEL,Banglore,SpiceJet,21:10,2h 55m,Unknown_6,non-stop,00:05 19 Apr,No info,31-31-2025
12819,DEL → AMD → BOM → COK,Delhi,Jet Airways,23:05,19h 55m,Cochin,2 stops,19:00 25 Jun,No info,24/06/2019
4462,CCU → BLR,Kolkata,IndiGo,17:15,2h 40m,Banglore,non-stop,19:55,No info,18/03/2019
10262,DEL → BOM → COK,Delhi,Jet Airways,19:45,23h 15m,Cochin,1 stop,19:00 13 Jun,In-flight meal not included,12/06/2019
15554,DEL → BOM → COK,Delhi,Jet Airways,08:00,11h,Cochin,1 stop,19:00,No info,18/05/2019
3573,BLR → DEL,Banglore,SpiceJet,09:30,2h 50m,Delhi,non-stop,12:20,No check-in baggage included,27/05/2019
3625,BLR → DEL,Banglore,IndiGo,22:10,2h 50m,Delhi,non-stop,01:00 22 May,No info,21/05/2019
1965,BOM → HYD,Mumbai,SpiceJet,13:15,1h 30m,Hyderabad,non-stop,14:45,No check-in baggage included,3/05/2019
6104,DEL → BOM → COK,Delhi,IndiGo,17:30,8h,Cochin,1 stop,01:30 25 Jun,No info,24/06/2019
3943,BLR → DEL,Banglore,IndiGo,04:00,2h 50m,Delhi,non-stop,06:50,No info,27/05/2019
15147,DEL → BOM → COK,Delhi,Multiple carriers,10:20,10h 40m,Cochin,1 stop,21:00,No info,3/03/2019
14571,CCU → BOM → BLR,Kolkata,Jet Airways,14:05,8h 30m,Banglore,1 stop,22:35,No info,24/05/2019
7670,DEL → BOM → COK,Delhi,Multiple carriers,19:00,6h 30m,Cochin,1 stop,01:30 19 May,No info,18/05/2019
14151,CCU → DEL → BLR,Kolkata,Jet Airways,17:00,6h 35m,Banglore,1 stop,23:35,No info,6/06/2019
6069,DEL → BOM → COK,Delhi,IndiGo,16:00,5h,Cochin,1 stop,21:00,No info,15/05/2019
10975,DEL → HYD → MAA → COK,Delhi,Air India,07:05,26h 20m,Cochin,2 stops,09:25 19 May,No info,18/05/2019
5013,BLR → HYD → DEL,Banglore,Air India,08:15,4h,New Delhi,1 stop,12:15,No info,15/03/2019
14388,CCU → BOM → BLR,Kolkata,Jet Airways,05:45,27h 35m,Unknown_6,1 stop,09:20 19 May,No info,31-31-2025
4409,CCU → BLR,Kolkata,Air Asia,22:50,2h 30m,Banglore,non-stop,01:20 04 Jun,No info,31-31-2025
12681,CCU → BOM → BLR,Kolkata,Jet Airways,20:00,16h,Banglore,1 stop,12:00 02 Apr,No info,1/04/2019
15078,DEL → BOM → COK,Delhi,Multiple carriers,11:30,14h,Cochin,1 stop,01:30 10 May,No info,9/05/2019
4668,BLR → DEL,Banglore,Vistara,09:45,2h 50m,Delhi,non-stop,12:35,No info,27/06/2019
4423,BLR → DEL,Banglore,IndiGo,06:05,2h 45m,Delhi,non-stop,08:50,No info,15/04/2019
12373,DEL → BOM → COK,Delhi,Jet Airways,15:00,28h,Cochin,1 stop,19:00 10 May,In-flight meal not included,9/05/2019
13081,BLR → CCU → BBI → HYD → DEL,Banglore,Air India,05:50,27h,New Delhi,3 stops,08:50 02 Mar,No info,01/03/2019
17261,BLR → BOM → DEL,Banglore,Jet Airways,14:05,19h 25m,New Delhi,1 stop,09:30 07 Mar,No info,06/03/2019
