Price,Route,Source,Airline,Dep_Time,Duration,Destination,Total_Stops,Arrival_Time,Additional_Info,Date_of_Journey
4886,DEL → COK,Delhi,Jet Airways,11:00,3h 15m,Cochin,non-stop,14:15,In-flight meal not included,3/04/2019
4049,BOM → HYD,Mumbai,IndiGo,06:25,1h 30m,Hyderabad,non-stop,07:55,No info,15/06/2019
6442,DEL → HYD → COK,Delhi,IndiGo,06:40,15h 40m,Cochin,1 stop,22:20,No info,27/03/2019
12898,DEL → BOM → COK,Delhi,Jet Airways,22:50,5h 35m,Cochin,1 stop,04:25 28 May,In-flight meal not included,27/05/2019
9626,CCU → BBI → BOM → BLR,Kolkata,Air India,12:00,30h 30m,Banglore,2 stops,18:30 07 Jun,No info,6/06/2019
6297,DEL → MAA → COK,Delhi,SpiceJet,06:05,5h 15m,Cochin,1 stop,11:20,No info,18/05/2019
11633,BLR → DEL,Banglore,Air India,17:00,2h 45m,New Delhi,non-stop,19:45,No info,18/03/2019
5989,CCU → BLR,Kolkata,Air Asia,19:55,2h 30m,Banglore,non-stop,22:25,No info,1/05/2019
3419,BLR → DEL,Banglore,IndiGo,00:30,2h 55m,Delhi,non-stop,03:25,No info,27/05/2019
2754,BOM → HYD,Mumbai,IndiGo,12:00,1h 25m,Hyderabad,non-stop,13:25,No info,18/03/2019
3625,BLR → DEL,Banglore,SpiceJet,21:10,2h 55m,Delhi,non-stop,00:05 02 Apr,No info,1/04/2019
