Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Multiple carriers,15/06/2019,Delhi,Cochin,DEL → BOM → COK,10:20,19:00,8h 40m,1 stop,No info,
IndiGo,21/06/2019,Banglore,Delhi,BLR → DEL,08:30,11:20,2h 50m,non-stop,No info,4823.0
IndiGo,6/06/2019,Delhi,Cochin,DEL → BOM → COK,07:30,21:00,13h 30m,1 stop,No info,6093.0
IndiGo,24/03/2019,Kolkata,Banglore,CCU → BOM → BLR,05:35,11:20,5h 45m,1 stop,No info,9319.0
SpiceJet,12/03/2019,Chennai,Kolkata,MAA → CCU,17:45,20:05,2h 20m,non-stop,No info,6300.0
Jet Airways,9/04/2019,Banglore,Delhi,BLR → DEL,06:00,08:45,2h 45m,non-stop,In-flight meal not included,4544.0
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,18:00 02 Apr,21h 35m,1 stop,No info,11467.0
SpiceJet,21/06/2019,Banglore,Delhi,BLR → DEL,09:30,12:20,2h 50m,non-stop,No info,3625.0
IndiGo,3/05/2019,Banglore,,BLR → DEL,18:25,21:20,2h 55m,non-stop,No info,4823.0
SpiceJet,3/05/2019,Banglore,Delhi,BLR → DEL,09:30,12:20,2h 50m,non-stop,No info,4423.0
Multiple carriers,9/05/2019,Delhi,Cochin,DEL → BOM → COK,08:45,19:00,10h 15m,1 stop,No info,9794.0
Jet Airways,21/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,04:40 22 May,12h 10m,1 stop,No info,14388.0
Multiple carriers,6/06/2019,Delhi,Cochin,DEL → BOM → COK,10:20,19:15,8h 55m,1 stop,No info,-55.0
IndiGo,27/03/2019,Kolkata,Banglore,CCU → BLR,20:25,23:05,2h 40m,non-stop,No info,4462.0
IndiGo,24/05/2019,Delhi,Cochin,DEL → BOM → COK,10:35,01:30 25 May,14h 55m,1 stop,No info,7081.0
Multiple carriers,21/05/2019,Delhi,Cochin,DEL → BOM → COK,10:00,01:30 22 May,15h 30m,1 stop,No info,14067.0
Air India,1/03/2019,Delhi,Cochin,DEL → BLR → COK,09:45,08:15 02 Mar,22h 30m,1 stop,No info,22798.0
Jet Airways,12/06/2019,Kolkata,Unknown_2,CCU → BOM → BLR,18:55,20:45 13 Jun,25h 50m,1 stop,In-flight meal not included,
Jet Airways,03/03/2019,Banglore,New Delhi,BLR → BOM → DEL,11:40,00:45 07 Mar,13h 5m,1 stop,In-flight meal not included,13502.0
Multiple carriers,6/06/2019,Delhi,Cochin,DEL → BOM → COK,16:00,01:30 07 Jun,9h 30m,1 stop,No info,13377.0
Jet Airways,9/04/2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,19:00,13h 30m,2 stops,No info,
Multiple carriers,12/06/2019,Delhi,Cochin,DEL → BOM → COK,04:55,12:35,7h 40m,1 stop,No info,10678.0
Jet Airways,6/05/2019,Kolkata,,CCU → BOM → BLR,18:55,04:40 07 May,9h 45m,1 stop,No info,13941.0
Vistara,18/03/2019,Chennai,Kolkata,MAA → CCU,07:05,09:20,2h 15m,non-stop,No info,4842.0
Air India,24/05/2019,Kolkata,Banglore,CCU → BBI → HYD → BLR,09:10,04:40 25 May,19h 30m,2 stops,No info,6117.0
