Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,21/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,09:20 22 May,24h 55m,1 stop,No info,14388
Jet Airways,18/05/2019,Delhi,Cochin,DEL → BHO → BOM → COK,05:30,12:35,7h 5m,2 stops,In-flight meal not included,15544
Jet Airways,12/03/2019,Banglore,New Delhi,BLR → BOM → DEL,20:35,18:25 13 Mar,21h 50m,1 stop,In-flight meal not included,11087
Air India,1/04/2019,Kolkata,Banglore,CCU → DEL → AMD → BLR,07:00,05:25 02 Apr,22h 25m,2 stops,No info,12219
IndiGo,24/04/2019,Banglore,Delhi,BLR → DEL,13:00,15:50,2h 50m,non-stop,No info,4423
Jet Airways,24/05/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,04:40 25 May,14h 35m,1 stop,No info,13731
Air Asia,24/04/2019,Delhi,Cochin,DEL → BLR → COK,07:55,22:25,14h 30m,1 stop,No info,6152
Jet Airways,9/06/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,14:25 10 Jun,21h 25m,1 stop,No info,14151
Air India,03/03/2019,Banglore,New Delhi,BLR → AMD → DEL,00:30,08:45,8h 15m,1 stop,No info,11392
Multiple carriers,3/06/2019, Delhi ,Cochin,DEL → HYD → COK,09:45,16:10,6h 25m,1 stop,No info,9646
IndiGo,3/03/2019,Delhi,Cochin,DEL → BLR → COK,02:00,07:45,5h 45m,1 stop,No info,9257
Multiple carriers,1/06/2019, Delhi ,Cochin,DEL → BOM → COK,08:00,21:00,13h,1 stop,No info,13587
Air India,24/03/2019,Kolkata,Banglore,CCU → GAU → DEL → BLR,16:45,23:15 25 Mar,30h 30m,2 stops,No info,12835
Jet Airways,27/05/2019,Delhi,,DEL → BOM → COK,07:05,04:25 28 May,21h 20m,1 stop,In-flight meal not included,12898
SpiceJet,27/05/2019,Banglore,Delhi,BLR → DEL,05:55,08:35,2h 40m,non-stop,No info,3311
Air India,9/06/2019,Delhi,Cochin,DEL → HYD → MAA → COK,09:45,09:25 10 Jun,23h 40m,2 stops,No info,11185
IndiGo,21/05/2019,Delhi,Cochin,DEL → BOM → COK,06:40,21:00,14h 20m,1 stop,No info,7006
SpiceJet,18/06/2019,Chennai,Kolkata,MAA → CCU,08:20,10:35,2h 15m,non-stop,No check-in baggage included,3543
Jet Airways,1/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,04:25 02 Jun,22h 55m,2 stops,No info,13014
SpiceJet,3/05/2019,Kolkata,Banglore,CCU → BLR,09:00,11:25,2h 25m,non-stop,No info,3873
Air India,24/03/2019,Banglore,New Delhi,BLR → DEL,17:00,19:45,2h 45m,non-stop,No info,5176
Air India,9/06/2019,Kolkata,Banglore,CCU → BBI → BOM → BLR,12:00,18:30 10 Jun,30h 30m,2 stops,No info,10151
Air Asia,3/05/2019,Banglore,Delhi,BLR → DEL,23:55,02:45 04 May,2h 50m,non-stop,No info,4483
Jet Airways,21/03/2019,Delhi,Cochin,DEL → BOM → COK,19:45,18:50 22 Mar,23h 5m,1 stop,In-flight meal not included,5406
IndiGo,3/04/2019,Banglore,Delhi,BLR → DEL,20:00,22:50,2h 50m,non-stop,No info,4823
SpiceJet,12/06/2019,Kolkata,Banglore,CCU → IXB → BLR,15:55,21:25,5h 30m,1 stop,No info,8224
Multiple carriers,27/05/2019,Delhi,Cochin,DEL → BOM → COK,17:30,01:30 28 May,8h,1 stop,No info,13377
IndiGo,24/03/2019,Banglore,New Delhi,BLR → DEL,01:30,04:15,2h 45m,non-stop,No info,4777
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,22:35,6h 5m,1 stop,No info,14781
IndiGo,21/03/2019,Chennai,Kolkata,MAA → CCU,13:20,15:35,2h 15m,non-stop,No info,3384
Air India,21/05/2019,Delhi,Cochin,DEL → COK,14:05,17:55,3h 50m,non-stop,No info,6094
Jet Airways,9/05/2019,Banglore,Delhi,BLR → DEL,07:10,10:10,3h,non-stop,No info,7229
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,04:40 16 May,7h 30m,1 stop,In-flight meal not included,9663
Multiple carriers,6/06/2019,Delhi,Cochin,DEL → BOM → COK,11:40,01:30 07 Jun,13h 50m,1 stop,No info,6795
Jet Airways,27/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,19:00,13h 30m,2 stops,In-flight meal not included,10368
Jet Airways,15/05/2019,Banglore,,BLR → DEL,19:50,22:50,3h,non-stop,In-flight meal not included,4030
IndiGo,21/03/2019,Delhi,Cochin,DEL → HYD → MAA → COK,07:35,21:20,13h 45m,2 stops,No info,6494
SpiceJet,1/06/2019,Banglore,Delhi,BLR → DEL,09:30,12:20,2h 50m,non-stop,No check-in baggage included,3919
Air India,24/06/2019,Delhi,Cochin,DEL → BOM → COK,03:50,19:15,15h 25m,1 stop,No info,8669
Multiple carriers,27/05/2019,Delhi,Cochin,DEL → BOM → COK,13:00,21:00,8h,1 stop,No info,7408
SpiceJet,9/05/2019,Kolkata,Banglore,CCU → BLR,17:10,19:40,2h 30m,non-stop,No info,3873
Jet Airways,21/05/2019,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,04:25 23 May,29h 20m,2 stops,No info,15129
IndiGo,6/05/2019,Mumbai,Hyderabad,BOM → HYD,19:05,20:35,1h 30m,non-stop,No info,2754
Jet Airways,27/06/2019,Banglore,Delhi,BLR → DEL,19:50,22:50,3h,non-stop,In-flight meal not included,7229
