Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,27/05/2019,Delhi,Cochin,DEL → LKO → BOM → COK,18:30,19:15 28 May,24h 45m,2 stops,No info,12488
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,20:45,12h 20m,1 stop,No info,12681
IndiGo,15/05/2019,Banglore,Delhi,BLR → DEL,13:00,15:50,2h 50m,non-stop,No info,3943
SpiceJet,12/04/2019,Banglore,Delhi,BLR → DEL,09:30,12:20,2h 50m,non-stop,No info,4991
Jet Airways,21/06/2019,Banglore,Delhi,BLR → DEL,08:20,11:20,3h,non-stop,In-flight meal not included,5769
Jet Airways,12/06/2019,Mumbai,Hyderabad,BOM → HYD,07:05,08:30,1h 25m,non-stop,No info,8040
,15/04/2019,Delhi,Cochin,DEL → BOM → COK,11:30,19:00,7h 30m,1 stop,In-flight meal not included,6542
Multiple carriers,9/06/2019,Delhi,Cochin,DEL → BOM → COK,13:00,21:00,8h,1 stop,No info,7408
Multiple carriers,27/03/2019,Delhi,Cochin,DEL → BOM → COK,10:45,19:15,8h 30m,1 stop,No info,7154
Jet Airways,21/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,08:15 22 May,23h 50m,NotANumber,In-flight meal not included,8586
IndiGo,15/06/2019,Chennai,Kolkata,MAA → CCU,07:55,10:15,2h 20m,non-stop,No info,3850
Multiple carriers,18/05/2019,Delhi,Cochin,DEL → BOM → COK,06:40,19:15,12h 35m,1 stop,No info,7564
SpiceJet,9/06/2019,Chennai,Kolkata,MAA → CCU,17:45,20:05,2h 20m,non-stop,No info,3597
Air India,6/06/2019,Delhi,Cochin,DEL → MAA → COK,09:45,09:25 07 Jun,23h 40m,1 stop,No info,7952
Jet Airways,6/03/2019,Mumbai,Hyderabad,BOM → IDR → DEL → HYD,17:50,16:50 07 Mar,23h,2 stops,No info,20845
Multiple carriers,21/03/2019,Delhi,Cochin,DEL → BOM → COK,17:30,01:35 22 Mar,8h 5m,1 stop,No info,13542
Jet Airways,06/03/2019,Banglore,New Delhi,BLR → BOM → DEL,14:05,05:05 07 Mar,15h,1 stop,In-flight meal not included,13502
Jet Airways,9/05/2019,Delhi,Cochin,DEL → JAI → BOM → COK,19:30,04:25 10 May,8h 55m,2 stops,In-flight meal not included,13029
Air India,27/05/2019,Delhi,Cochin,DEL → BOM → COK,18:00,19:15 28 May,25h 15m,1 stop,No info,-97
Air India,21/05/2019,Kolkata,Banglore,CCU → DEL → COK → BLR,10:00,01:20 22 May,15h 20m,2 stops,No info,13033
Air India,18/05/2019,Delhi,Cochin,DEL → BOM → COK,10:00,07:40 19 May,21h 40m,1 stop,No info,8372
Multiple carriers,27/06/2019,Delhi,Cochin,DEL → BOM → COK,04:55,12:35,7h 40m,1 stop,No info,10678
SpiceJet,09/03/2019,Banglore,New Delhi,BLR → DEL,20:30,23:20,2h 50m,non-stop,No info,5126
GoAir,15/03/2019,Banglore,New Delhi,BLR → DEL,20:55,23:50,2h 55m,non-stop,No info,8722
Jet Airways,21/05/2019,Delhi,Cochin,DEL → BOM → COK,14:00,19:00,5h,1 stop,In-flight meal not included,12898
,27/06/2019,Kolkata,Banglore,CCU → BLR,21:25,00:05 28 Jun,2h 40m,non-stop,No info,4804
Vistara,24/04/2019,Banglore,Delhi,BLR → DEL,07:00,09:40,2h 40m,non-stop,No info,5403
Jet Airways,24/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,19:30,04:25 25 Jun,8h 55m,2 stops,No info,13014
IndiGo,24/06/2019,Delhi,Cochin,DEL → MAA → COK,02:00,07:25,5h 25m,1 stop,No info,5636
Jet Airways,9/06/2019,Delhi,Cochin,DEL → BOM → COK,20:55,04:25 10 Jun,7h 30m,1 stop,No info,14924
Jet Airways,12/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,20:45,12h 20m,1 stop,No info,14781
Jet Airways,18/05/2019,Kolkata,Banglore,CCU → BOM → BLR,05:45,09:20 19 May,27h 35m,1 stop,In-flight meal not included,9663
Jet Airways,6/03/2019,Delhi,Cochin,DEL → BOM → COK,15:05,04:25 07 Mar,13h 20m,1 stop,No info,15764
Jet Airways,31-31-2025,Kolkata,Banglore,CCU → BOM → BLR,06:30,19:50,13h 20m,1 stop,No info,12681
Jet Airways,12/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,23:35,7h 5m,1 stop,In-flight meal not included,10844
Jet Airways,27/05/2019,Delhi,Cochin,DEL → BOM → COK,09:00,19:00,10h,1 stop,In-flight meal not included,10675
,9/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,04:25 10 Jun,22h 55m,2 stops,In-flight meal not included,10368
Vistara,6/05/2019,Banglore,Delhi,BLR → DEL,19:30,22:15,2h 45m,non-stop,No info,-27
Jet Airways,27/06/2019,Banglore,Delhi,BLR → DEL,17:45,20:45,3h,non-stop,In-flight meal not included,7229
Air India,24/03/2019,Kolkata,Banglore,CCU → DEL → BLR,20:30,16:15 25 Mar,19h 45m,1 stop,No info,12173
