Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,21/03/2019,Banglore,New Delhi,BLR → BOM → DEL,20:35,07:40 19 Mar,11h 5m,1 stop,In-flight meal not included,7832
 SpiceJet ,18/03/2019,Banglore,New Delhi,BLR → DEL,20:30,23:20,2h 50m,non-stop,No info,4377
Air India,15/03/2019,Banglore,New Delhi,BLR → BOM → DEL,06:45,15:15,8h 30m,1 stop,No info,8714
Air India,3/03/2019,Delhi,Cochin,DEL → GOI → BOM → COK,22:00,19:15 04 Mar,21h 15m,2 stops,No info,22096
GoAir,12/05/2019,Kolkata,Banglore,CCU → AMD → BLR,16:40,00:15 13 May,7h 35m,1 stop,No info,8855
Air India,24/04/2019,Banglore,Delhi,BLR → DEL,13:20,16:10,2h 50m,non-stop,No info,6121
Jet Airways,9/06/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,10:05 10 Jun,12h 55m,1 stop,In-flight meal not included,11841
Vistara,24/03/2019,Kolkata,Banglore,CCU → DEL → BLR,20:20,20:25 25 Mar,24h 5m,1 stop,No info,-15
Jet Airways,6/06/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,21:05,11h 30m,1 stop,No info,14151
SpiceJet,18/05/2019,Delhi,,DEL → MAA → COK,15:45,22:05,6h 20m,1 stop,No info,7317
Multiple carriers,24/06/2019,Delhi,,DEL → BOM → COK,09:15,19:00,9h 45m,1 stop,No info,11622
Multiple carriers,3/03/2019,Delhi,Cochin,DEL → BOM → COK,07:05,13:20,6h 15m,1 stop,No info,17057
IndiGo,9/06/2019,Delhi,Cochin,DEL → HYD → COK,07:35,16:10,8h 35m,1 stop,No info,6442
IndiGo,1/06/2019,Delhi,Cochin,DEL → LKO → COK,21:50,03:35 02 Jun,5h 45m,1 stop,No info,8238
GoAir,12/06/2019,Banglore,Delhi,BLR → DEL,07:45,10:40,2h 55m,non-stop,No info,3419
IndiGo,24/03/2019,Kolkata,Banglore,CCU → BLR,17:15,20:00,2h 45m,non-stop,No info,6565
Jet Airways,12/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,04:25 13 Jun,18h 45m,2 stops,In-flight meal not included,10368
Jet Airways,21/05/2019,Delhi,Cochin,DEL → BOM → COK,07:05,19:00,11h 55m,1 stop,No info,16289
IndiGo,21/03/2019,Mumbai,Hyderabad,BOM → HYD,06:20,07:45,1h 25m,non-stop,No info,4049
IndiGo,1/06/2019,Banglore,Delhi,BLR → DEL,16:55,19:45,2h 50m,non-stop,No info,4823
Jet Airways,6/06/2019,Delhi,Cochin,DEL → IDR → BOM → COK,21:25,19:00 07 Jun,21h 35m,2 stops,No info,13292
 IndiGo ,3/06/2019,Delhi,Cochin,DEL → HYD → COK,05:05,16:10,11h 5m,1 stop,No info,6818
Multiple carriers,3/03/2019,Delhi,Cochin,DEL → BOM → COK,15:25,01:35 04 Mar,10h 10m,1 stop,No info,15147
SpiceJet,9/06/2019,Mumbai,Hyderabad,BOM → HYD,13:15,14:45,1h 30m,non-stop,No info,2227
Air India,12/06/2019,Kolkata,Banglore,CCU → DEL → BLR,20:30,20:25 13 Jun,23h 55m,1 stop,No info,10203
IndiGo,24/06/2019,Chennai,Kolkata,MAA → CCU,22:05,00:25 25 Jun,2h 20m,non-stop,No info,5277
Multiple carriers,1/06/2019,Delhi,Cochin,DEL → BOM → COK,09:15,19:00,9h 45m,1 stop,No info,12042
Air India,15/05/2019,Delhi,,DEL → BLR → COK,20:30,08:15 16 May,11h 45m,1 stop,No info,10671
SpiceJet,27/05/2019,Kolkata,Banglore,CCU → BLR,09:00,11:25,2h 25m,non-stop,No check-in baggage included,3841
SpiceJet,27/06/2019,Kolkata,Banglore,CCU → BLR,06:55,09:30,2h 35m,non-stop,No info,3873
Jet Airways,12/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,12:35 13 Jun,26h 55m,2 stops,In-flight meal not included,10368
Air India,6/06/2019,Delhi,Cochin,DEL → CCU → BOM → COK,16:55,19:15 07 Jun,26h 20m,2 stops,No info,13591
Vistara,1/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,09:05 02 May,16h 5m,1 stop,No info,8452
Air India,27/04/2019,Banglore,Delhi,BLR → DEL,21:05,23:55,2h 50m,non-stop,No info,5228
Jet Airways,6/06/2019,Kolkata,,CCU → DEL → BLR,20:25,09:45 07 Jun,13h 20m,1 stop,No info,12692
GoAir,6/03/2019,Delhi,Cochin,DEL → AMD → COK,06:00,13:20,7h 20m,1 stop,No info,6393
SpiceJet,21/06/2019,Kolkata,Banglore,CCU → BLR,09:00,11:25,2h 25m,non-stop,No info,3873
Air Asia,27/06/2019,Delhi,Cochin,DEL → BLR → COK,20:45,07:10 28 Jun,10h 25m,1 stop,No info,6451
Jet Airways,9/05/2019,Delhi,Cochin,DEL → BOM → COK,18:15,04:25 10 May,10h 10m,1 stop,In-flight meal not included,12373
Jet Airways,24/06/2019,Delhi,Cochin,DEL → BOM → COK,19:15,04:25 25 Jun,9h 10m,1 stop,In-flight meal not included,-40
Jet Airways,9/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,16:20,7h 55m,1 stop,No info,13941
IndiGo,3/03/2019,Delhi,Cochin,DEL → BOM → COK,10:45,15:30,4h 45m,1 stop,No info,7725
Air India,12/05/2019,Kolkata,Banglore,CCU → BOM → COK → BLR,09:25,13:45 13 May,28h 20m,2 stops,No info,12592
Air India,3/03/2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:45,19:15 04 Mar,23h 30m,2 stops,No info,12646
Multiple carriers,15/05/2019,Delhi,Cochin,DEL → BOM → COK,11:40,19:00,7h 20m,1 stop,No info,10529
Air India,24/04/2019,Delhi,Cochin,DEL → COK,05:10,08:00,2h 50m,non-stop,No info,5201
IndiGo,18/03/2019,Delhi,Cochin,DEL → COK,14:30,17:35,3h 5m,non-stop,No info,5406
Air India,27/03/2019,Delhi,Cochin,DEL → HYD → BOM → COK,17:15,07:40 28 Mar,14h 25m,2 stops,No info,8367
Jet Airways,27/06/2019,Delhi,Cochin,DEL → BOM → COK,19:15,19:00 28 Jun,23h 45m,1 stop,In-flight meal not included,10262
Air Asia,01/03/2019,Banglore,New Delhi,BLR → DEL,23:25,02:10 02 Mar,2h 45m,non-stop,Red-eye flight,10873
IndiGo,15/03/2019,Banglore,New Delhi,BLR → DEL,21:20,00:15 16 Mar,2h 55m,non-stop,No info,8033
IndiGo,27/05/2019,Delhi,Cochin,DEL → BOM → COK,10:35,21:00,10h 25m,1 stop,No info,6314
Jet Airways,27/03/2019,Delhi,Cochin,DEL → MAA → BOM → COK,05:10,19:45 28 Mar,38h 35m,2 stops,In-flight meal not included,8938
